"","StationID","species","min.year","max.year","b.linear","SE.b.linear","pval.lin","AIC.linear","nobs.linear","r2.lin","best_linear","b.poly","SE.b.poly","pval.b.poly","c.poly","SE.c.poly","pval.c.poly","AIC.poly","nobs.poly","r2.poly","best_poly","vote","UCI","MOSout","UDI","organism.group","measure","transformation","Phylum","Class","Order","Family","Genus"
"64","600","Peringia_ulvae",2017,2023,0.626083509268863,0.235443476751645,0.0449288358103018,26.5872836659648,7,0.502947883840894,"lm",3.31292253096814,1.33933246755148,0.0686836575232855,-0.765155193235212,1.33933246755148,0.598366904187585,28.0382275874749,7,0.425556439858834,"lm","positive linear","600 Peringia_ulvae",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda",NA,"Hydrbiidae","Peringia"
"65","750","Linyphiidae_species",2018,2023,-0.0490330833446873,0.1759404441307,0.794296055225035,16.9163603134176,6,-0.226190783940916,"lm",-0.205120104061279,0.706334529223619,0.7904269424818,0.818613089403058,0.70633452922362,0.330344266375659,16.6963835196503,6,-0.129300461631922,"lm","no","750 Linyphiidae_species",NA,"OF001","macroinvertebrates","abundance","log1p","Arthropoda","Arachnida","Araneae","Linyphiidae",NA
"66","750","Orchestia_gammarellus",2018,2023,-0.102732012422604,0.218300616770067,0.662441651205747,19.5050907542079,6,-0.184423434676656,"lm",-0.429758841196608,0.899026201215673,0.665303283043444,-0.954524393787599,0.899026201215673,0.366255876838419,19.591062114014,6,-0.147899100233973,"lm","no","750 Orchestia_gammarellus",NA,"OF001","macroinvertebrates","abundance","log1p","Arthropoda","Malacostraca","Amphipoda","Talitridae","Orchestia"
"67","900","Linyphiidae_species",2017,2023,-0.0769158368783571,0.188003392829863,0.699387262721835,23.4371316088756,7,-0.161130305989409,"lm",-0.407000352525068,1.10564065676155,0.731441993192541,0.242019736052571,1.10564065676155,0.837446859474139,25.3537782050355,7,-0.434232488067073,"lm","no","900 Linyphiidae_species",NA,"OF001","macroinvertebrates","abundance","log1p","Arthropoda","Arachnida","Araneae","Linyphiidae",NA
"68","900","Orchestia_gammarellus",2017,2023,0.0817361762652466,0.0979452230947015,0.442027924205979,14.3084087154203,7,-0.0532958252164564,"lm",0.432507191030414,0.573566825972733,0.492768468340639,0.164747462390435,0.573566825972733,0.788199355340048,16.1654973832904,7,-0.29001232946047,"lm","no","900 Orchestia_gammarellus",NA,"OF001","macroinvertebrates","abundance","log1p","Arthropoda","Malacostraca","Amphipoda","Talitridae","Orchestia"
"69","900","Peringia_ulvae",2017,2023,0.251988203557716,0.171619710095138,0.201956567094398,22.1606260501234,7,0.161529578716235,"lm",1.33339623987124,0.87694131492709,0.203021553993398,1.02340666684128,0.87694131492709,0.308029532160004,22.1094160855687,7,0.218126579348467,"lm","no","900 Peringia_ulvae",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda",NA,"Hydrbiidae","Peringia"
"70","900","Saldula_species",2017,2023,-0.112592348953279,0.131938123527941,0.432423457524533,18.479354195435,7,-0.0474413418788715,"lm",-0.595782709717962,0.567253498183639,0.352847820435898,1.07236535602564,0.567253498183639,0.13168184863717,16.0105431113779,7,0.308510739745075,"lm","no","900 Saldula_species",NA,"OF001","macroinvertebrates","abundance","log1p","Arthropoda","Insecta","Hemiptera","Saldidae","Saldula"
"71","1000","Peringia_ulvae",2017,2023,0.0691787181778082,0.222982098662777,0.768890894863782,25.8259723785547,7,-0.177336057239482,"lm",0.366059368633647,0.692522612866715,0.625060733158629,2.24557164393362,0.692522612866715,0.0315961961360193,18.8040275243928,7,0.594425786890131,"lm","positive accelerating","1000 Peringia_ulvae",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda",NA,"Hydrbiidae","Peringia"
"72","1050","Peringia_ulvae",2017,2023,0.543629543566768,0.237765995829268,0.0709674135326263,26.7247091828094,7,0.413355049837548,"lm",2.87661715525037,0.922249525836344,0.0355564706344067,2.12424030574463,0.922249525836344,0.0826363050516131,22.8146765563104,7,0.684779322193343,"lm","positive accelerating","1050 Peringia_ulvae",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda",NA,"Hydrbiidae","Peringia"
"73","1100","Littorina_littorea",2017,2023,0.0109877207933364,0.0610781500639379,0.864297676603553,7.69685017307664,7,-0.192282923589705,"lm",0.0581415533893292,0.20021125078629,0.785943000472242,0.601612398780751,0.200211250786289,0.0397499835137692,1.43047792606875,7,0.542462704423102,"lm","positive accelerating","1100 Littorina_littorea",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina"
"74","1100","Peringia_ulvae",2017,2023,0.349577692407563,0.269279662330504,0.250873123767982,28.4671981445709,7,0.102510100403881,"lm",1.84979127601224,1.28202361317829,0.222531297470023,1.89136906427186,1.28202361317829,0.214161058657681,27.425985832143,7,0.273465103263208,"lm","no","1100 Peringia_ulvae",NA,"OF001","macroinvertebrates","abundance","log1p","Mollusca","Gastropoda",NA,"Hydrbiidae","Peringia"
